text,lang,timestamp,sentiment,score,source
The best thing about old united was..they would make comebacks,en,2025-10-06 03:51:48.088149,Positive,0.55,
Brav What happened to my club 😢,en,2025-10-06 03:51:48.088151,Neutral,0.0,
Ferguson didn't even flinch when his team  were 2 nil down he knows the team he has,en,2025-10-06 03:51:48.088152,Negative,-0.15555555555555556,
"Who would have known 😅
He wouldn't have imagined coaching man United",en,2025-10-06 03:51:48.088154,Neutral,0.0,
We have had absolute poachers like Ole and Chicha...we hardly have had anyone like them in the last 10 years or so.,en,2025-10-06 03:51:48.088155,Negative,-0.030555555555555558,
How is don charles a great trainer of heavyweights? He coached Chisora to umpteen losses and who else has he coached at heavyweight?,en,2025-10-06 03:51:48.088156,Positive,0.8,
United back then was top notch,en,2025-10-06 03:51:48.088158,Positive,0.25,
"Just imagine, if Onana was the goal keeper then...😊",en,2025-10-06 03:51:48.088159,Neutral,0.0,
How we don’t have any striker like Chicharito now is worrisome…,en,2025-10-06 03:51:48.088160,Neutral,0.0,
"Hoj is great striker. But there is no assist providers like Rooney, Valencia, giggs, nani, evra...",en,2025-10-06 03:51:48.088162,Positive,0.8,
"​@@Vaishnav_ccbro would even fumble assists from rooney,evra,nani😅.",en,2025-10-06 03:51:48.088163,Neutral,0.0,
"Those days, when we wouldnt be worried going 2-0 down, knowing very well the final score would be 3-2 and a win for sure!",en,2025-10-06 03:51:48.088165,Positive,0.2938888888888889,
What happened to Edgar,en,2025-10-06 03:51:48.088166,Neutral,0.0,
Bruh if chicharito was playing now in his prime he’d be worth at least 70 million. What a player,en,2025-10-06 03:51:48.088167,Neutral,0.0,
6 months after the video and this still is one of 10 Man Utd wins Amorim has seen at old trafford,en,2025-10-06 03:51:48.088169,Positive,0.2,
🥲Manchester United destroyed one more manager again.,en,2025-10-06 03:51:48.088170,Positive,0.5,
"This is not Ruben Amorim at old Trafford.

This is Manchester united VS sporting Braga highlights... 😂",en,2025-10-06 03:51:48.088172,Positive,0.1,
ruben amorim was playing for braga stupid,en,2025-10-06 03:51:48.088173,Negative,-0.7999999999999999,
i miss this man.united team how it used to be….memories❤,en,2025-10-06 03:51:48.088174,Neutral,0.0,
"How there are no subs striker like Chicharito now, even starting11 striker cant be like that",en,2025-10-06 03:51:48.088176,Neutral,0.0,
We used to cross the ball.. smh,en,2025-10-06 03:51:48.088177,Neutral,0.0,
He’s as crap as a Manager as he was a player. The Portuguese Phil Neville - Utility man.,en,2025-10-06 03:51:48.088179,Negative,-0.8,
"not a crap player, not a crap manager",en,2025-10-06 03:51:48.088180,Positive,0.4,
Who knew the portugese tony pullis would be playing that night,en,2025-10-06 03:51:48.088181,Neutral,0.0,
Merinding liat squad uni😢,id,2025-10-06 03:51:48.088183,Neutral,0.0,
I don’t think he will last next year. Has no plan B and is not flexible in tactics. Saw it today against Spurs. Had no Plan B,en,2025-10-06 03:51:48.088184,Neutral,0.0,
Thanks Man United,en,2025-10-06 03:51:48.088185,Positive,0.2,
Chicharito suruh ajarin Højlund,id,2025-10-06 03:51:48.088187,Neutral,0.0,
Haha watching Amorim do the celebration dance is hilarious,en,2025-10-06 03:51:48.088188,Positive,0.35,
Even this team squad are still better that now,en,2025-10-06 03:51:48.088190,Positive,0.5,
of course he lost,en,2025-10-06 03:51:48.088191,Neutral,0.0,
Ruben always destroies UTD,en,2025-10-06 03:51:48.088192,Neutral,0.0,
De Gea looks about 12,en,2025-10-06 03:51:48.088194,Neutral,0.0,
This looks so weird after me never seeing him as a player.,en,2025-10-06 03:51:48.088195,Negative,-0.5,
ruben is the goat,en,2025-10-06 03:51:48.088196,Neutral,0.0,
Chicharito always at the right place and on the right time. Miss him,en,2025-10-06 03:51:48.088198,Positive,0.2857142857142857,
Glory² Man United ❤❤❤,en,2025-10-06 03:51:48.088203,Neutral,0.0,
Amazing assist by Cleverley,en,2025-10-06 03:51:48.088205,Positive,0.6000000000000001,
never accomplished anything as a player or a manager. Yet this  clown is  turning the club around. Delusional,en,2025-10-06 03:51:48.088206,Negative,-0.1,
"Imagine you have RvP and Wazza up front, but yeah the Chicha guy bags two for your team",en,2025-10-06 03:51:48.088207,Neutral,0.0,
The average players in Ferguson's team were way way more intelligent and had higher football IQ than most of the current so-called stars in United.,en,2025-10-06 03:51:48.088209,Positive,0.31666666666666665,
"Chicarito ununderstanding of space is next to inzaghi, they didnt strong, they dont jump high, but theyre always know when the balls coming",en,2025-10-06 03:51:48.088210,Positive,0.1977777777777778,
We need aplayers like Chickarto❤,en,2025-10-06 03:51:48.088212,Neutral,0.0,
If Amorim lost at Old Trafford what makes you think he’ll win any games as their manager now 😂 the curse is set,en,2025-10-06 03:51:48.088213,Positive,0.45,
"Can you see how many strikers in United bench? Roo, Danny, and let's see RvP and Chicarito cooked other than barbeque 😂",en,2025-10-06 03:51:48.088215,Positive,0.1875,
Only amorim smile ❤,en,2025-10-06 03:51:48.088216,Positive,0.15,
It's destiny.,en,2025-10-06 03:51:48.088217,Neutral,0.0,
"Funny how Amorim lost at Old Trafford, something he will get used to in the coming future",en,2025-10-06 03:51:48.088219,Positive,0.11666666666666665,
Life is so funny in some ways 😂,en,2025-10-06 03:51:48.088220,Positive,0.25,
Look at former Nigeria coach coaching Braga then,en,2025-10-06 03:51:48.088222,Neutral,0.0,
"RvP's footwork, JS Park's sharpness and delivery, and Chicharito's perfect positioning for the first goal is something we haven't seen in a long, long time at United... Hope we get this 'Beautiful Football' again in Amorim's Era.",en,2025-10-06 03:51:48.088223,Positive,0.4,
Eder humiliating,en,2025-10-06 03:51:48.088224,Neutral,0.0,
Football is a business not a sport played by mercenaries watched by fools.,en,2025-10-06 03:51:48.088226,Neutral,0.0,
"hey look, that's man city's new director of football",en,2025-10-06 03:51:48.088227,Positive,0.13636363636363635,
It's madness to see David De Gea. We should really have said him a proper thanks and goodbye...,en,2025-10-06 03:51:48.088229,Positive,0.13333333333333333,
Jose Peserio wow 😮,en,2025-10-06 03:51:48.088230,Positive,0.1,
When will we get a striker with Chicharito instincts? The short guy was magic for alex.,en,2025-10-06 03:51:48.088231,Positive,0.25,
we need to get back to crossing the ball in and finishing with the head we have two 9's who fit this playstyle exactly,en,2025-10-06 03:51:48.088233,Positive,0.21666666666666667,
"You know, we used to play Cleverley as a midfielder 😅",en,2025-10-06 03:51:48.088234,Neutral,0.0,
"Back when Manchester United was still a dominant force in Premier League.
That was during Fergie's farewell season.
And also, notice that Braga team with the likes of Amorim, Hugo Viana (current Sporting CP club director), and a young Eder (the same guy that led Portugal to the historic Euro 2016 triumph with his solitary goal during that Final vs France).",en,2025-10-06 03:51:48.088236,Positive,0.016666666666666666,
Allan who's scored two goals against us Looks so much like Anderson.😂,en,2025-10-06 03:51:48.088237,Positive,0.2,
Hope amormim bringing back the glory days 🏆,en,2025-10-06 03:51:48.088238,Neutral,0.0,
Chicharito omere Chelsea 😅,en,2025-10-06 03:51:48.088240,Neutral,0.0,
"Amorim, the Smiling General",en,2025-10-06 03:51:48.088241,Positive,0.05000000000000002,
"first lesson in that era, do not celebrate with dancing in old trafford",en,2025-10-06 03:51:48.088242,Positive,0.175,
Just clocked peseiro was the coach of braga 😂😂,en,2025-10-06 03:51:48.088244,Neutral,0.0,
Where was RVP in this Match Jesus haha,en,2025-10-06 03:51:48.088245,Positive,0.2,
Chicharito is real,en,2025-10-06 03:51:48.088247,Positive,0.2,
Johnny Evans the legend,en,2025-10-06 03:51:48.088248,Neutral,0.0,
Our Strikers should learn from CHICHARITO movements on the ball,en,2025-10-06 03:51:48.088250,Neutral,0.0,
Fletcher in there too. It’s all the guys you didn’t expect would ever be here in 2024,en,2025-10-06 03:51:48.088251,Neutral,0.0,
WHAT is this commentary 😂😂😂😂,en,2025-10-06 03:51:48.088252,Neutral,0.0,
the time when the cross was money,en,2025-10-06 03:51:48.088254,Neutral,0.0,
Hugo Viana and Beto were two of the most underrated players in football history,en,2025-10-06 03:51:48.088255,Positive,0.5,
The goat EDER with the assist,en,2025-10-06 03:51:48.088257,Neutral,0.0,
"Squad yang di isi penuh petarung, beda dg yang sekarang 😂",id,2025-10-06 03:51:48.088258,Neutral,0.0,
Ruben was celebrating and then dawned on him that he was soon to be our coach!,en,2025-10-06 03:51:48.088260,Neutral,0.0,
and he gave was the throw in for the first goal,en,2025-10-06 03:51:48.088261,Positive,0.25,
One day that Amorim guy will manage Manchester United.,en,2025-10-06 03:51:48.088263,Neutral,0.0,
size doesnt matter. Chitorito scoring so many goals,en,2025-10-06 03:51:48.088264,Positive,0.5,
See the quality of Players Ferguson used,en,2025-10-06 03:51:48.088265,Neutral,0.0,
"Chicharito probably was less talented than Hojlund or even Zirkzee if you compare their skills, but he had something they dont, and is goal instinct, he had so many goals of a pure 9 that he was just where he needed to be. Man I would change either one of our current strikers for Chicha without a blink.",en,2025-10-06 03:51:48.088267,Positive,0.24952380952380948,
Now Sporting CP Boss Will Rebuilding Manchester United With Many New Talents!,en,2025-10-06 03:51:48.088268,Positive,0.3352272727272727,
chicharito was so underrated,en,2025-10-06 03:51:48.088269,Neutral,0.0,
bruhhh both butner n tom cleverly was great at that time,en,2025-10-06 03:51:48.088271,Positive,0.48333333333333334,
This is when Man United was actually winning the Premier League and UCL,en,2025-10-06 03:51:48.088272,Positive,0.5,
Chicharito is clear of Holjund,en,2025-10-06 03:51:48.088274,Positive,0.09999999999999999,
Alan. That celebration still lives rent free in head.,en,2025-10-06 03:51:48.088275,Positive,0.4,
"""Remember you used to lose from MU""

But seriously what MU trying to do here actually?",en,2025-10-06 03:51:48.088276,Negative,-0.16666666666666666,
Goat Chicha <3,en,2025-10-06 03:51:48.088278,Positive,1.0,
Back in the day when united players could cross a ball.,en,2025-10-06 03:51:48.088279,Neutral,0.0,
Now  Evan Still Player But Amorim is Coach 😊,en,2025-10-06 03:51:48.088281,Neutral,0.0,
That cross from Tom Cleverley is fire,en,2025-10-06 03:51:48.088282,Neutral,0.0,
"Everytime I look at Fergie's line-up, I wonder how on earth he made every player who played under him look like world-class!! What a manager!! We love you and miss you Fergie!!",en,2025-10-06 03:51:48.088283,Positive,0.78125,
Remember cleverley before stupidley,en,2025-10-06 03:51:48.088285,Neutral,0.0,
Lmao Eder there,en,2025-10-06 03:51:48.088286,Positive,0.6,
How can this kind of team with this player lift the premier league,en,2025-10-06 03:51:48.088288,Positive,0.6,
When last time a man utd fullback put a cross into the box ? Just look at the 3rd goal from united,en,2025-10-06 03:51:48.088289,Neutral,0.0,
"We need more players with the love Chicha had for Man U, always came in clutch no matter when and where...specially vs Chelsea",en,2025-10-06 03:51:48.088291,Positive,0.5,
Best club in the world❤,en,2025-10-06 03:51:48.088292,Positive,1.0,
Back when Nike's GK kit have it's own uniqueness design for elite team such as man u. But now it's dull GK kit for every Nike's team even the elite's,en,2025-10-06 03:51:48.088293,Positive,0.07708333333333332,
"the time when we were never afraid of conceding first, because our attacking game kept the opponents afraid even though they were ahead",en,2025-10-06 03:51:48.088295,Negative,-0.11249999999999999,
"During Sir Alex time, every player turns world class. Hoping that Amorim will emulate that winning mentality again.",en,2025-10-06 03:51:48.088296,Positive,0.5,
i miss this feeling,en,2025-10-06 03:51:48.088298,Neutral,0.0,
what a memories!,en,2025-10-06 03:51:48.088299,Neutral,0.0,
Current United lacks self-belief. That's what Amorim has to cure.,en,2025-10-06 03:51:48.088300,Neutral,0.0,
